name;address;rate;comments;type;lat;lon;errors
Enrique Tomás JAMON-TAPAS-VINO;Añadir horario;2.1;18;Jamonería;41.4215864;2.1175061;
Estanco tabaco;Añadir número de teléfono;;;Tienda de ultramarinos;41.4128981;2.1024519;
El Súper de Sant Genís;Añadir sitio web;4.6;14;Tienda de alimentación;41.4280875;2.1313942;
Ben & Jerry's;Añadir sitio web;3.9;14;Heladería;41.4220367;2.1175115;
ThermIQ España;Añadir horario;;;Centro de formación;41.4162075;2.1061308;
Carrefour Express;Carrer de l'Or, 48, 08012 Barcelona;4.2;26;Supermercado;41.4049586;2.1557478;
DIA;Carrer de Milà i Fontanals, 82, 08012 Barcelona;3.5;27;Supermercado;41.3997072;2.1393086;
Condis Supermercats;Carrer d'Astúries, 68, 08024 Barcelona;2.9;52;Supermercado;41.404696;2.1544131;
DIA;Carrer Gran de Gràcia, 103, 08012 Barcelona;3.6;115;Supermercado;41.4009318;2.1514877;
Condis Express Supermercats;Plaça Revolució de Setembre 1868, 12, 08012 Barcelona;2.4;7;Supermercado;41.4026626;2.1557418;
DIA;Travessera de Gràcia, 224, 226, 08024 Barcelona;3.1;81;Supermercado;41.4049885;2.1595605;
Caprabo;Carrer de Bellver, 5, 7, 08012 Barcelona;3.7;141;Supermercado;41.4059196;2.1512558;
Condis Express Supermercats;Carrer del Congost, 32, 08024 Barcelona;3.3;76;Supermercado;41.4065137;2.1567632;
Condis Express Supermercats;Carrer del Torrent d'En Vidalet, 30-36, 08012 Barcelona;3.3;70;Supermercado;41.4040959;2.1572442;
Condis Supermercats;Avinguda Príncep d'Astúries, 26, 08012 Barcelona;3.9;57;Supermercado;41.4029898;2.1480731;
CondisLife Supermercats;Carrer del Torrent de l'Olla, 220, 08012 Barcelona;4.0;694;Supermercado;41.406313;2.1504132;
Condis Express Supermercats;Carrer del Torrent de l'Olla, 180, 08012 Barcelona;3.4;58;Supermercado;41.4045101;2.1525024;
Condis Express Supermercats;Carrer de Puigmartí, 32, 08012 Barcelona;2.6;18;Supermercado;41.4018713;2.1577051;
Carrefour BIO;Travessera de Gràcia, 181, 08012 Barcelona;3.9;112;Supermercado;41.4020335;2.1565149;
Condis Express Supermercats;Carrer del Montseny, 20, 08012 Barcelona;3.1;56;Supermercado;41.4018863;2.1525259;
SPAR;Carrer de Verdi, 34, 08012 Barcelona;3.9;53;Supermercado;41.4040343;2.154601;
Tienda Clarel;Añadir número de teléfono;3.9;18;Supermercado;41.4013444;2.1567337;
Minori;Añadir sitio web;;;Supermercado;41.402244;2.1571713;
Super Meridiana SL;Añadir horario;4.0;2;Supermercado;41.4010441;2.156315;
Tante Emma - comida alemana;Añadir número de teléfono;4.6;19;Tienda de ultramarinos;41.4025254;2.1582808;
Le Regioni d'Italia S.l.;Carrer del Torrent de l'Olla, 119, 08012 Barcelona;3.0;42;Supermercado italiano;41.4026125;2.1542659;
Da Zhong Fu;Añadir sitio web;4.3;36;Supermercado asiático;41.4042633;2.1541944;
ORGANIC MARKET - GRÀCIA;Carrer d'Astúries, 22, 08012 Barcelona;4.2;445;Tienda de alimentos orgánicos;41.4030957;2.1519085;
Supermercats suma;Añadir horario;3.7;9;Tienda de ultramarinos;41.4033782;2.1576219;
Coaliment;Añadir número de teléfono;3.3;4;Tienda de ultramarinos;41.4066049;2.1479116;
Ultramarinos Hnos Guilarte;Añadir horario;;;Tienda de ultramarinos;41.4031832;2.1554698;
Manjares;Carrer del Torrent de l'Olla, 146, 08012 Barcelona;4.7;111;Carnicería;41.4031616;2.1539972;
Delicatessenclub Com;Añadir horario;;;Tienda de ultramarinos;41.4031832;2.1554698;
Tortilleria;Añadir número de teléfono;;;Tienda de ultramarinos;41.4038986;2.1556148;
Calle del Montseny, 43;C534+27 Barcelona;;;;41.4025568;2.1535224;
Condis;Añadir número de teléfono;1.0;1;Panadería;41.4009664;2.1514774;
CAPRABO;Añadir número de teléfono;5.0;2;Supermercado;41.4009979;2.1514774;
DIA;Carrer de los Castillejos, 361, 08025 Barcelona;3.6;58;Supermercado;41.4108513;2.1699688;
Supermercado Consum Barcelona Escorial;Carrer de l'Escorial, 120, 08024 Barcelona;4.0;208;Supermercado;41.4089378;2.1577978;
Caprabo;Carrer de Sicília, 406, 408, 08025 Barcelona;3.4;136;Supermercado;41.4065725;2.1649105;
Bonpreu;Carrer de Sicília, 370, 376, 08025 Barcelona;4.3;560;Supermercado;41.4049065;2.1670311;
DIA;Carrer de Pau Alsina, 64, 08024 Barcelona;3.4;48;Supermercado;41.4094624;2.1609535;
SUMA Supermercat;Carrer de Roger de Flor, 241, 08025 Barcelona;;;Supermercado;41.4027323;2.1649784;
Caprabo;Carrer de l'Encarnació, 86, 88, 08024 Barcelona;3.3;187;Supermercado;41.4074652;2.1597145;
Condis Supermercats;Carrer de Pau Alsina, 65, 08024 Barcelona;3.9;74;Supermercado;41.4093678;2.1607724;
DIA;Carrer del Torrent de les Flors, 132, 08024 Barcelona;3.9;59;Supermercado;41.3997072;2.1393086;
bonÀrea;Travessera de Gràcia, 354, 08024 Barcelona;4.2;381;Supermercado;41.4094682;2.1687449;
Caprabo;Carrer de la Providència, 160, 08024 Barcelona;3.4;144;Supermercado;41.4098334;2.1606883;
Bonpreu;Carrer de Pi i Margall, 22, 24, 08025 Barcelona;4.2;985;Supermercado;41.4066312;2.1613535;
Super Coloma Supermecat;Añadir sitio web;4.7;3;Supermercado;41.4077088;2.1625122;
Veritas;Carrer de Pau Alsina, 37, 39, 08025 Barcelona;4.0;123;Supermercado;41.4079316;2.1623299;
Superficies De Alimentación;Añadir horario;;;Supermercado;41.4075786;2.1609866;
Cermo Supermercat;Añadir número de teléfono;3.6;12;Supermercado;41.4051297;2.1638279;
Veritas;Carrer de Pau Alsina, 37, 39, 08025 Barcelona;4.0;123;Supermercado;41.4079316;2.1623299;
DIA;Carrer de la Conca de Tremp, 57, 59, 08032 Barcelona;4.0;77;Supermercado;41.4079514;2.1557638;
La Sirena;Carrer de Pi i Margall, 46, 08025 Barcelona;4.2;142;Tienda de congelados;41.407813;2.1616236;
Pròxim;Añadir número de teléfono;3.3;3;Tienda de ultramarinos;41.4068506;2.1597294;
lo vencill;Carrer de Ca l'Alegre de Dalt, 14, 08024 Barcelona;4.6;11;Supermercado;41.4076526;2.1605084;
Sense Intermediaris;Añadir horario;4.0;2;Tienda de ultramarinos;41.4078068;2.1612457;
Ametller Origen;31, Carrer de Pi i Margall, 29, 08024 Barcelona;4.1;225;Tienda de alimentación;41.4078023;2.1612347;
CLAREL;Añadir número de teléfono;3.9;18;Tienda de belleza y salud;41.4047877;2.1627023;
Carrefour Express;Carrer de les Camèlies, 10, 12, 08024 Barcelona;3.6;132;Supermercado;41.4107873;2.1566505;
Supermercat Bona Compra;Añadir sitio web;1.8;6;Supermercado;41.4123723;2.1524189;
Caprabo;Carrer de Verdi, 214, 08024 Barcelona;3.6;48;Supermercado;41.4092215;2.1497245;
Supermercado Consum Barcelona Mare de Déu de Montserrat;Av. de la Mare de Déu de Montserrat, 19, 08024 Barcelona;3.9;470;Supermercado;41.4140347;2.159542;
Supermercado Consum Barcelona Camelies;Carrer de les Camèlies, 39, 08024 Barcelona;4.0;281;Supermercado;41.4119571;2.1582739;
Condis Express Supermercats;Travessera de Dalt, 10, 08024 Barcelona;3.8;114;Supermercado;41.4081903;2.1496066;
DIA;Travessera de Dalt, 54, 58, 08024 Barcelona;3.7;50;Supermercado;41.4081983;2.1496066;
Condis el Teu Super;Carrer de les Camèlies, 43, 45, 08024 Barcelona;3.9;106;Supermercado;41.4120933;2.1586136;
Condis Express Supermercats;Carrer de Sant Salvador, 113, 08024 Barcelona;2.6;10;Supermercado;41.4085148;2.1537146;
Supermercat Consum Barcelona Travessera de Dalt;Travessera de Dalt, 34, 08024 Barcelona;3.9;343;Supermercado;41.4087253;2.1511652;
bonÀrea;Travessera de Dalt, 48, 08024 Barcelona;3.5;146;Supermercado;41.4091981;2.1523848;
Aliprox;Travessera de Dalt, 78, 08024 Barcelona;4.0;5;Supermercado;41.4103475;2.1543046;
SUMA Supermercat;Carrer de Pau Alsina, 99, 08024 Barcelona;;;Supermercado;41.4104429;2.1596154;
Condis Express Supermercats;Carrer de Jaume Puigvert, 2, 08024 Barcelona;4.0;131;Supermercado;41.416002;2.1579113;
Veritas;Av. de la Mare de Déu de Montserrat, 19, 08023 Barcelona;4.0;114;Supermercado;41.4139988;2.1595064;
bonÀrea;Carrer de la Providència, 152, 08024 Barcelona;4.0;327;Supermercado;41.4095772;2.1601343;
Saiyed Md Zahanqr Alam;Añadir sitio web;5.0;2;Supermercado;41.412373;2.1524184;
Cal Juny;Añadir sitio web;4.3;7;Supermercado;41.4108971;2.1563586;
Surjeet Alimentacion;Añadir número de teléfono;4.7;3;Tienda de ultramarinos;41.4075266;2.1512809;
Suma;Passeig de la Mare de Déu del Coll, 52, 08023 Barcelona;3.1;82;Supermercado;41.4166581;2.1449909;
Condis Supermercats;Passeig de la Mare de Déu del Coll, 72, 08023 Barcelona;3.9;76;Supermercado;41.4174307;2.1454511;
Super Vallcarca;Baixada de Sant Marià, 18, 08023 Barcelona;4.4;88;Supermercado;41.417919;2.1469449;
Supermercat Suma;Móra d'Ebro, 33, 08023 Barcelona;3.4;8;Supermercado;41.4174771;2.1463876;
Supermercat Coviran;Añadir número de teléfono;;;Supermercado;41.4179635;2.1467767;
La Granja;Añadir sitio web;5.0;1;Supermercado;41.4182048;2.1467696;
El rebost de la creueta;Añadir sitio web;5.0;5;Supermercado;41.4188327;2.1462809;
Pak catalunya Alimentació;Añadir número de teléfono;4.5;12;Supermercado;41.416874;2.1460213;
Supermercat;Añadir sitio web;4.0;6;Supermercado;41.4168938;2.1394552;
DIA;Carrer de Fastenrath, 82, 08035 Barcelona;3.1;47;Supermercado;41.4223422;2.1443426;
Condis Supermercats;Carrer d'Arenys, 44-46, 08035 Barcelona;3.7;168;Supermercado;41.422394;2.1419016;
Caprabo;Carrer de la Mare de Déu del Coll, 119, 08023 Barcelona;3.9;65;Supermercado;41.4123499;2.1447007;
Suma;Plaça, Carrer de la Mare de Déu del Coll, 199, 08032 Barcelona;4.0;11;Supermercado;41.4131889;2.1446294;
Dia;Añadir número de teléfono;;;Supermercado;41.4213973;2.1402775;
fruver grupo continental;Añadir horario;;;Supermercado;41.4128919;2.136014;
La Sirena;Avinguda de la República Argentina, 250, 08023 Barcelona;4.1;93;Tienda de congelados;41.412915;2.13732;
BONBIO Supermercats ecològics i Dietistes;Avinguda de la República Argentina, 256, 08023 Barcelona;4.9;33;Nutricionista;41.4131381;2.1370353;
Escofet Oliver;Carrer de Craywinckel, 17, 08022 Barcelona;3.3;12;Carnicería;41.4117759;2.1369412;
CLAREL;Avinguda de la República Argentina, 266, 08023 Barcelona;3.7;19;Tienda de belleza y salud;41.4135585;2.136492;
bonÀrea;Carrer de Craywinckel, 8, 08022 Barcelona;4.1;151;Comercio;41.4124074;2.1376098;
Forn de Pa;Añadir número de teléfono;4.0;1;Tienda de ultramarinos;41.408664;2.1421735;
BMW Barcelona Premium Ronda de Dalt;Carrer d'Esteve Terradas, 77, 79, 08023 Barcelona;4.1;281;Concesionario BMW;41.414809;2.1367144;
MINI Barcelona Premium Ronda de Dalt;Carrer d'Esteve Terradas, 77, 79, 08023 Barcelona;4.6;41;Concesionario de automóviles;41.4148149;2.1368534;
BMW Barcelona Premium Ronda de Dalt;Carrer d'Esteve Terradas, 77, 79, 08023 Barcelona;4.1;281;Concesionario BMW;41.414809;2.1367144;
BMW Barcelona Premium Ronda de Dalt;Carrer d'Esteve Terradas, 77, 79, 08023 Barcelona;4.1;281;Concesionario BMW;41.414809;2.1367144;
Carrefour Express;Carrer de l'Alcalde de Móstoles, 12, 08025 Barcelona;4.4;14;Supermercado;41.410314;2.1648163;
Condis Express Supermercats;Ronda del Guinardó, 40, 08025 Barcelona;3.4;165;Supermercado;41.411654;2.1641613;
DIA;Carrer de Pau Alsina, 64, 08024 Barcelona;3.4;48;Supermercado;41.411662;2.1641613;
DIA;Carrer de los Castillejos, 424, 08024 Barcelona;3.4;24;Supermercado;41.4118225;2.1637114;
Gaudi Supermercat;Añadir número de teléfono;4.3;4;Supermercado;41.4099808;2.1726108;
Supermercado Consum Barcelona Ronda Guinardó;Ronda del Guinardó, 52, 08025 Barcelona;3.9;285;Supermercado;41.4121683;2.1653705;
Caprabo;Carrer de los Castillejos, 384, 08025 Barcelona;4.5;25;Supermercado;41.4122312;2.1688056;
Condis Express Supermercats;Av. de la Mare de Déu de Montserrat, 75, 08024 Barcelona;3.7;121;Supermercado;41.4148847;2.1628976;
Mercadona;Carrer de los Castillejos, 388, 08025 Barcelona;4.1;1584;Supermercado;41.412726;2.1682403;
Supermercados Sorli Horta-Guinardó;Carrer de Padilla, 358, 08025 Barcelona;3.1;44;Supermercado;41.4110381;2.1683564;
Faizan Supermercats;Añadir número de teléfono;;;Supermercado;41.3937896;2.1420353;
Legali Bcn Abogados;Plaça de Catalunya, 1, 08002 Barcelona;5.0;15;Abogado;41.3938514;2.1420353;
Mas Gourmets;Carrer de Sardenya, 494, 08024 Barcelona;4.4;7;Tienda de ultramarinos;41.4107681;2.1619078;
CLAREL;Carrer de los Castillejos, 378, 08025 Barcelona;3.1;12;Tienda de belleza y salud;41.4120942;2.1689695;
CLAREL;Ronda del Guinardó, 42, 08025 Barcelona;3.2;14;Tienda de belleza y salud;41.411654;2.1641613;
Carrefour Market;Guinardó Market, Carrer de Teodor Llorente, 10, 08041 Barcelona;3.8;946;Supermercado;41.4192194;2.1765463;
DIA;Carrer de Varsòvia, 83, 08041 Barcelona;3.2;62;Supermercado;41.4202624;2.1718428;
Caprabo;Carrer de la Renaixença, 14, 08041 Barcelona;3.8;70;Supermercado;41.4160079;2.1736255;
Caprabo;S.Antoni Mª Claret, 318, 08041 Barcelona;3.2;82;Supermercado;41.4147039;2.1771865;
DIA;Amèrica, 5- 7, 08041 Barcelona;3.8;74;Supermercado;41.4150381;2.1762545;
Condis Supermercats;Rambla de Volart, 12, 08026 Barcelona;4.0;108;Supermercado;41.4160024;2.1771167;
SUMA Supermercats;Av. de la Mare de Déu de Montserrat, 244, 08041 Barcelona;3.9;26;Supermercado;41.4224344;2.1726816;
Condis Supermercats;Calle, Plaça Catalana, 4, 08032 Barcelona;4.0;115;Supermercado;41.4219475;2.1704294;
SUMA SUPERMERCADOS 192;Av. de la Mare de Déu de Montserrat, 194, 08041 Barcelona;5.0;2;Supermercado;41.4202155;2.1710785;
Condis Express Supermercats;Av. de la Mare de Déu de Montserrat, 161, 08041 Barcelona;3.7;119;Supermercado;41.4176741;2.1689707;
DIA;Carrer de la Manigua, 2, 08027 Barcelona;3.8;41;Supermercado;41.4222477;2.1771654;
DIA;Carrer de Felip II, 192, 08027 Barcelona;3.7;18;Supermercado;41.4222557;2.1771654;
Suma Supermercats;Ronda del Guinardó, 210, 08041 Barcelona;3.2;65;Tienda de ultramarinos;41.4220735;2.1751633;
Rapid Caprabo Varsovia;Calle varsovia con, Carrer de Vinyals, 08041 Barcelona;4.2;22;Supermercado;41.4208342;2.172246;
Bon Supermercat Vinyals;Añadir número de teléfono;3.0;7;Supermercado;41.4194921;2.1735066;
SUPERMERCA Afrolatino;Carrer de la Garrotxa, nº 41, 08041 Barcelona;5.0;1;Supermercado;41.4198538;2.17773;
Supermercados Sorli Horta-Guinardó;Rambla de la Muntanya, 87, 08041 Barcelona;;;Supermercado;41.4198531;2.1727196;
Supermercat Sant Pau;Añadir horario;3.5;2;Supermercado;41.4459675;2.0106822;
Super Fresc;Añadir sitio web;4.0;11;Supermercado;41.4168934;2.1722738;
Tangerina;Añadir número de teléfono;;;Supermercado;41.4169014;2.1722738;
Dia Market;Añadir número de teléfono;5.0;2;Tienda de ultramarinos;41.4170372;2.1685902;
Co aliment;Añadir número de teléfono;5.0;5;Supermercado;41.41967;2.170708;
Autoservei Aguilera;Añadir sitio web;4.7;6;Tienda de ultramarinos;41.4183617;2.1703615;
Sorli Discau;Añadir número de teléfono;4.3;3;Tienda de ultramarinos;41.4197658;2.1726657;
Supermercat Holiday;Añadir sitio web;4.1;11;Tienda de ultramarinos;41.415721;2.1598893;
CLAREL;Rambla de Volart, 72, 08041 Barcelona;4.5;2;Tienda de belleza y salud;41.4171773;2.1736684;
Superverd;Av. de la Mare de Déu de Montserrat, 179, 08041 Barcelona;4.3;20;Frutería;41.4195256;2.1703473;
Ruso Interiorisme;Av. de la Mare de Déu de Montserrat, 165, 08041 Barcelona;4.8;30;Interiorista;41.417938;2.1691453;
La Wash;Av. de la Mare de Déu de Montserrat, 150, 08041 Barcelona;2.5;8;Lavandería de autoservicio;41.4181186;2.1696684;
Apartamentos Gaudint Barcelona Suites;Carrer de Varsòvia, 113-BIS, 08041 Barcelona;4.8;64;;41.4190027;2.1711588;
REMAX PROJECT;Av. de la Mare de Déu de Montserrat, 165, Local 2, 08041 Barcelona;4.2;6;Agencia inmobiliaria;41.4179811;2.1692394;
Sebastián;Añadir número de teléfono;4.8;10;Tienda de ultramarinos;41.4171863;2.1563756;
Clarel;Carrer de Bismarck, 33, 08024 Barcelona;4.3;4;Tienda de belleza y salud;41.4154248;2.1604221;
DIA;Carrer de la Conca de Tremp, 57, 59, 08032 Barcelona;4.0;77;Supermercado;41.4217435;2.1632144;
DIA;Passeig de la Mare de Déu del Coll, 95, 08032 Barcelona;3.4;115;Supermercado;41.4211789;2.1453856;
Condis Supermercats;Carrer del Santuari, 55, 08032 Barcelona;4.2;48;Supermercado;41.4210938;2.1502602;
Condis Supermercats;Carrer de Segimon, 19-23, 08032 Barcelona;4.0;106;Supermercado;41.4207418;2.1537867;
Condis Supermercats;Carrer del Llobregós, 132, 08032 Barcelona;3.9;57;Supermercado;41.4242233;2.153311;
Caprabo;Carrer de Calderón de la Barca, 66, 08032 Barcelona;3.6;33;Supermercado;41.4212314;2.1536408;
Caprabo supermercado;Carrer de la Conca de Tremp, 110, 08032 Barcelona;3.5;40;Tienda de ultramarinos;41.4198149;2.1553397;
DIA;Carrer de Dante Alighieri, 142, 08032 Barcelona;3.7;130;Supermercado;41.4159224;2.1552405;
Condis Supermercats;Carrer del Llobregós, 210, 08032 Barcelona;3.9;103;Supermercado;41.4220918;2.1497349;
bonÀrea;Carrer del Llobregós, 127, 08032 Barcelona;4.1;371;Supermercado;41.4243596;2.1543855;
DIA;Carrer del Llobregós, 119, 133, 08032 Barcelona;3.9;100;Supermercado;41.4351564;2.1743558;
Frutas y verduras;Añadir número de teléfono;5.0;1;Supermercado;41.4352181;2.1743558;
Coaliment;Añadir sitio web;4.0;1;Supermercado;41.422291;2.1596546;
Wendy Supermecat;Añadir sitio web;5.0;1;Supermercado;41.4239405;2.1527545;
Fruiteria la Moreneta 2;Añadir número de teléfono;5.0;1;Supermercado;41.4246421;2.1496624;
Alimentación Monferrer;Carrer del Llobregós, 149, 08032 Barcelona;;;Supermercado;41.4237115;2.1535028;
super marcat de catalyny;Añadir número de teléfono;2.0;1;Tienda de ultramarinos;41.4234842;2.1478986;
Pròxim;Añadir número de teléfono;5.0;2;Tienda de ultramarinos;41.4202842;2.1549288;
Jesús Moyá Fajas;Añadir horario;;;Supermercado;41.4234317;2.1595469;
Sandhu's News;Añadir número de teléfono;1.0;1;Tienda de ultramarinos;41.4239856;2.1488863;
Alimentación López Mora S L L;Añadir sitio web;;;Tienda de ultramarinos;41.4237115;2.1535028;
Asociación Vendedores del Mercado Carmel;Añadir número de teléfono;5.0;3;Tienda de ultramarinos;41.4237115;2.1535028;
Frutas y verduras Rosa;Carrer de Segimon, 1, 08032 Barcelona;4.7;11;Frutería;41.420621;2.1544183;
Fruteria Los Yayos;Añadir sitio web;5.0;1;Frutería;41.4232391;2.1534606;
El Super del Pedrell;Añadir sitio web;4.0;1;Tienda de alimentación;41.423802;2.1594871;
Carrefour Express;Carrer del Congrés, 64, 08031 Barcelona;4.2;38;Supermercado;41.436664;2.1594513;
Supermercados Arroyo Y Cervantes S L;Añadir sitio web;4.1;62;Supermercado;41.4318152;2.1581273;
Suma;Añadir número de teléfono;2.6;13;Supermercado;41.4319553;2.1413385;
Bonpreu;Carrer del Canigó, 48, 50, 08031 Barcelona;4.2;736;Supermercado;41.4356508;2.1581912;
Condis Supermercats;Carrer de Lloret de Mar, 65, 08031 Barcelona;4.2;63;Supermercado;41.4357646;2.1549227;
Supermercado Montbau;Añadir sitio web;4.1;14;Tienda de alimentación;41.4312543;2.1395623;
Supermercado Consum Barcelona Berruguete;Carrer de Berruguete, 106, 08035 Barcelona;4.1;705;Supermercado;41.4338333;2.146304;
Supermercado Victor;Añadir sitio web;;;Tienda de ultramarinos;41.4302934;2.1402264;
Merca Estalvi - Coviran;Añadir número de teléfono;4.0;1;Supermercado;41.4317166;2.159075;
Supermercado Lidl;Passeig de Valldaura, 136, 08042 Barcelona;4.1;2144;Supermercado de descuentos;41.4390308;2.162164;
Supermercat;Añadir número de teléfono;4.5;4;Tienda de ultramarinos;41.4365343;2.1558783;
Veritas;Plaça d'Eivissa, 6, 08032 Barcelona;4.1;62;Supermercado;41.430077;2.1584414;
Supermercado david;Añadir número de teléfono;4.0;1;Tienda de ultramarinos;41.4302443;2.140222;
Bodega Andres;Añadir sitio web;4.6;5;Supermercado;41.436566;2.1558969;
Hadi Supermercat;Añadir número de teléfono;4.8;10;Supermercado;41.4335489;2.1403991;
Condis Express Montbau;Añadir número de teléfono;4.5;4;Supermercado;41.4321963;2.1407769;
SUPAGRU;Añadir sitio web;4.8;5;Supermercado;41.4318152;2.1581273;
Pròxim Super Mercat;Añadir sitio web;4.0;2;Tienda de ultramarinos;41.4324399;2.1532884;
Fruita i hortalissa;Añadir sitio web;4.6;5;Supermercado;41.4315881;2.139713;
Gloyter super express;Añadir sitio web;5.0;2;Tienda de ultramarinos;41.4309399;2.1453297;
Carrefour Market;Carrer de Dante Alighieri, 119, 08032 Barcelona;3.8;764;Supermercado;41.4266836;2.1529438;
Keisy;Carrer de Dante Alighieri, 117, 08032 Barcelona;4.2;391;Supermercado;41.4267573;2.1530655;
El Súper Amb Mercat;Carrer de Dante Alighieri, 117, 08032 Barcelona;4.0;1;Tienda de ultramarinos;41.4267708;2.1530614;
La Sirena;Carrer de Tolrà, 2, 08032 Barcelona;4.0;318;Tienda de congelados;41.4269944;2.1537058;
Caprabo;Av. del Jordà, 20, 08035 Barcelona;3.6;298;Supermercado;41.4270521;2.1357385;
El Coto de Galán;Añadir horario;4.6;11;Tienda de ultramarinos;41.4341543;2.1478868;
To I Natura;Añadir horario;3.7;3;Tienda de ultramarinos;41.4309212;2.1408087;
Tot d'Avui Supermercats Estalvi;Carrer de Tir, 6, 08035 Barcelona;4.3;71;Supermercado;41.4246842;2.1384548;
Supermercats Bcn 76;Añadir horario;2.8;8;Supermercado;41.4216032;2.1438311;
Tot D'Avui Supermercats Estalvi;Carrer de Judea, 5, 08035 Barcelona;4.4;19;Supermercado;41.4247334;2.1384865;
Carnicería;Añadir número de teléfono;5.0;1;Supermercado;41.4247532;2.1319204;
Lidl;Passeig de la Vall d'Hebron, 130, 08035 Barcelona;4.1;1113;Supermercado de descuentos;41.4239689;2.1404827;
España Alimentación;Añadir sitio web;3.7;12;Tienda de ultramarinos;41.422933;2.1437373;
Alimentación Herber S L;Añadir horario;;;Supermercado;41.4222128;2.1417974;
Tot d'avui;Forn Tot D' Avui, Carrer de Judea, 2-4, 08035 Barcelona;4.0;156;Panadería;41.424717;2.1384285;
Alimentación Marga;Añadir sitio web;4.2;33;Frutería;41.4244822;2.1366592;
Suma Supermercats;Carrer de la Mare de Déu dels Angels, 54, 08035 Barcelona;3.8;26;Supermercado;41.4218919;2.146441;
SUPERMERCADO VIEL, S.L.;Añadir horario;;;Supermercado;41.4218836;2.145893;
supermercat santa rosalia;Añadir número de teléfono;4.3;3;Tienda de ultramarinos;41.4219459;2.1449268;
José Coma Orriols;Añadir horario;3.0;1;Tienda de ultramarinos;41.4218142;2.0092388;
Peixos Povedano;Añadir horario;3.0;1;Tienda de ultramarinos;41.4218142;2.0092388;
Menuts Milagros;Añadir horario;3.0;1;Tienda de ultramarinos;41.4218142;2.0092388;
José Coll Rovira;Añadir horario;;;Tienda de ultramarinos;41.4218142;2.0092388;
Pilar Molist Codina;Añadir horario;;;Tienda de ultramarinos;41.4214124;2.1470438;
OPTIMUS - Ferreteria Afonso en Barcelona;Carrer de Ventura Rodríguez, 6, 08035 Barcelona;4.3;106;Ferretería;41.4320204;2.1472105;
Diset Control de Plagas | Horta-Guinardó;Carrer de Can Travi, 47, local 7, 08035 Barcelona;5.0;5;Empresa de fumigación y control de plagas;41.4319597;2.1480625;
Pelo natural extensiones;Carrer de Can Travi, 08035 Barcelona;2.3;6;Tienda de suministros para peluquería;41.4327369;2.1485557;
CaixaBank;Carrer de Ventura Rodríguez, 2, 4, 08035 Barcelona;2.0;4;Banco;41.431773;2.1470198;
DIA;Passeig de Fabra i Puig, 318, 08031 Barcelona;3.7;78;Supermercado;41.4316009;2.1734014;
Caprabo;Passeig de Valldaura, 218, 220, 08042 Barcelona;3.4;292;Supermercado;41.437924;2.1715513;
Mercadona;Mercat de, Passeig de Valldaura, 186, 08042 Barcelona;4.0;1547;Supermercado;41.4383172;2.1679104;
DIA;Carrer del Doctor Pi i Molist, 118, 08016 Barcelona;3.5;68;Supermercado;41.4329155;2.1693934;
Condis Supermercats;Passeig d'Urrutia, 105, 08042 Barcelona;4.0;64;Supermercado;41.4349681;2.1675473;
Aneto Supermercat;Añadir sitio web;3.8;5;Supermercado;41.433128;2.1678683;
bonÀrea;Passeig de Valldaura, 192, 196, 08016 Barcelona;4.2;309;Supermercado;41.4382875;2.1686596;
CondisLife Supermercats;Carrer del Doctor Pi i Molist, 72, 08016 Barcelona;4.1;145;Supermercado;41.4334268;2.1710836;
DIA;Carrer d'Antonio Machado, 46, 08042 Barcelona;3.5;100;Supermercado;41.4225542;2.1570974;
Carrefour Express CEPSA;Junto A La Estación Cepsa, Passeig de Valldaura, 210-212, 08042 Barcelona;3.7;83;Supermercado;41.4384136;2.170402;
Mercadona;Carrer d'Aneto, 16, 08031 Barcelona;4.3;923;Supermercado;41.4319576;2.1695822;
Neila Garisol S.L.;Añadir número de teléfono;2.0;2;Supermercado;41.4305121;2.1679705;
supermarcat;Añadir sitio web;1.0;1;Supermercado;41.4349928;2.1695437;
Super Mercat;Añadir sitio web;;;Supermercado;41.4315484;2.1709232;
Gd Dusa Supermercats;Añadir número de teléfono;4.6;11;Supermercado;41.4305207;2.1680594;
Queviures Amelia;Añadir sitio web;4.6;21;Tienda de alimentos naturales;41.4359806;2.160793;
DIA;Carrer d'Antonio Machado, 46, 08042 Barcelona;3.5;100;Supermercado;41.4437028;2.166896;
Condis Supermercats;Carrer d'Antonio Machado, 18, 08042 Barcelona;3.9;62;Supermercado;41.4432949;2.1660532;
CLAREL;Plaça Isabel Villena, 8, 08042 Barcelona;4.0;7;Tienda de belleza y salud;41.4427631;2.1655545;
DIA;Carrer del Llobregós, 119, 133, 08032 Barcelona;3.9;100;Supermercado;41.4427979;2.1502336;
Condis Supermercats;Carrer de Vallcivera, 20, 08033 Barcelona;3.7;129;Supermercado;41.4604891;2.175755;
Supermercados Sorli Nou Barris;Carrer de Costabona, 4, p. 7-8, 08033 Barcelona;;;Supermercado;41.4616864;2.1758978;
Consum;Añadir número de teléfono;4.3;25;Supermercado;41.4617061;2.1693317;
Mercadona;Carrer Petúnies, 08110 Barcelona;4.1;877;Supermercado;41.4633576;2.1686042;
Bon Àrea;Carrer de Sant Feliu de Codines, 3, 08033 Barcelona;4.4;236;Supermercado;41.4604618;2.1786781;
Supermercado Cash Carry;Añadir sitio web;4.3;17;Supermercado;41.4613725;2.1763147;
